4.163938663618e+04   1.680481015126e+03   8.000000000000e+01   
8.965364583299e+03   2.330103063607e+03   6.000000000000e+01   
2.950893798552e+04   4.435973073569e+03   6.000000000000e+01   
6.752477517993e+03   2.161033305881e+03   6.000000000000e+01   
4.200273518066e+04   3.134176010058e+03   8.000000000000e+01   
5.467462243357e+04   2.135830968686e+03   8.000000000000e+01   
2.194150541547e+04   3.494708342029e+03   6.000000000000e+01   
9.273699707679e+03   5.760104321249e+03   6.000000000000e+01   
4.590988154787e+04   3.495280020815e+03   6.000000000000e+01   
4.979447020575e+04   4.593826359316e+03   6.000000000000e+01   
4.327358716530e+04   3.097359256162e+03   6.000000000000e+01   
8.845430035789e+03   3.655209999656e+03   8.000000000000e+01   
4.807540636601e+04   1.651218043529e+03   8.000000000000e+01   
3.016597167785e+04   4.313255159600e+03   8.000000000000e+01   
2.519835178530e+04   6.011246662233e+03   6.000000000000e+01   
3.667763002819e+04   4.433965217786e+03   8.000000000000e+01   
5.881042082755e+04   2.350035809832e+03   6.000000000000e+01   
5.985936526276e+03   1.324821563500e+03   6.000000000000e+01   
2.378354312914e+04   4.413440895432e+03   8.000000000000e+01   
2.390459144687e+04   2.375936961213e+03   8.000000000000e+01   
1.178992693023e+04   2.835251037188e+03   6.000000000000e+01   
5.483993188481e+04   1.202380712585e+03   8.000000000000e+01   
2.674309625490e+04   2.804120048173e+03   6.000000000000e+01   
3.121510883513e+04   4.700696379306e+03   6.000000000000e+01   
3.615380901260e+04   4.964740108154e+03   8.000000000000e+01   
3.985567981186e+04   3.856485799214e+03   8.000000000000e+01   
2.365264679822e+03   2.195392945783e+03   8.000000000000e+01   
2.066924235786e+04   1.666291009015e+03   6.000000000000e+01   
3.736845147809e+04   3.337835623746e+03   6.000000000000e+01   
4.561134695989e+04   3.936771149947e+03   8.000000000000e+01   
2.086375474194e+04   1.466171477903e+03   6.000000000000e+01   
5.087023183046e+04   1.705835078958e+03   8.000000000000e+01   
1.477606472669e+04   1.110823141765e+03   8.000000000000e+01   
4.229993727445e+04   2.131904320055e+03   6.000000000000e+01   
3.330438228299e+04   2.668437495599e+03   6.000000000000e+01   
4.020834612688e+04   5.872456812022e+03   8.000000000000e+01   
8.155362252589e+03   2.934469624809e+03   8.000000000000e+01   
2.779969437874e+04   3.500297009208e+03   8.000000000000e+01   
1.774333749972e+04   4.178210527008e+03   8.000000000000e+01   
3.159555585376e+04   4.139580226239e+03   6.000000000000e+01   
3.227201973385e+04   5.140139268670e+03   8.000000000000e+01   
4.220652212102e+04   2.675900383884e+03   6.000000000000e+01   
5.647476878784e+04   1.264120603910e+03   8.000000000000e+01   
4.052384983960e+04   3.989714842182e+03   6.000000000000e+01   
5.720109714258e+04   3.565754371278e+03   6.000000000000e+01   
3.096391607551e+04   5.559479900534e+03   8.000000000000e+01   
4.432179945477e+04   2.387661630752e+03   6.000000000000e+01   
3.407314143977e+04   5.999181642923e+03   8.000000000000e+01   
5.438775122208e+04   2.606213776052e+03   6.000000000000e+01   
4.378290250852e+04   4.257888823642e+03   6.000000000000e+01   
5.737859936101e+04   1.313008977034e+03   8.000000000000e+01   
1.609410246724e+03   1.933594280650e+03   8.000000000000e+01   
2.313982003240e+04   1.363204043637e+03   8.000000000000e+01   
6.290185859011e+03   4.663381838312e+03   6.000000000000e+01   
1.770866500048e+04   2.929157578968e+03   8.000000000000e+01   
1.634874263993e+04   5.787382881510e+03   8.000000000000e+01   
2.184311364001e+04   5.250622634787e+03   8.000000000000e+01   
4.269378850540e+04   1.649601592715e+03   8.000000000000e+01   
1.731637189448e+04   2.064460643879e+03   6.000000000000e+01   
1.928120184513e+04   2.517099022026e+03   6.000000000000e+01   
1.767213225992e+03   4.575895354665e+03   8.000000000000e+01   
5.543706393780e+04   3.964629802663e+03   6.000000000000e+01   
3.202154825049e+04   5.945102874530e+03   8.000000000000e+01   
2.190662006315e+04   1.399418390829e+03   8.000000000000e+01   
5.116938545003e+04   1.465508949275e+03   6.000000000000e+01   
6.053581430514e+04   3.517903271091e+03   8.000000000000e+01   
1.519467938197e+04   2.508116053334e+03   6.000000000000e+01   
4.632656665184e+04   3.241806626431e+03   6.000000000000e+01   
1.500079623820e+04   2.983865782130e+03   8.000000000000e+01   
3.263969357055e+03   2.525762493832e+03   8.000000000000e+01   
4.946169245935e+04   5.643980633326e+03   8.000000000000e+01   
4.177855764168e+04   1.481047045968e+03   8.000000000000e+01   
4.114312755745e+04   1.315122653592e+03   6.000000000000e+01   
2.366581301497e+04   3.972644690270e+03   8.000000000000e+01   
8.306894456223e+03   2.943491125991e+03   8.000000000000e+01   
4.870464793216e+04   1.800751620953e+03   8.000000000000e+01   
5.107588206528e+04   5.320295592092e+03   8.000000000000e+01   
3.744679634005e+04   6.056195846580e+03   8.000000000000e+01   
4.021225153928e+03   2.684295656239e+03   6.000000000000e+01   
5.120100625824e+04   2.668034375176e+03   6.000000000000e+01   
5.052551902862e+04   2.232016805850e+03   8.000000000000e+01   
6.377498661410e+03   1.203528237815e+03   8.000000000000e+01   
5.894742571628e+04   1.228790937778e+03   8.000000000000e+01   
5.458383413132e+03   5.503000380258e+03   8.000000000000e+01   
4.331988603672e+04   4.111719354207e+03   6.000000000000e+01   
4.913218962773e+04   2.468552174306e+03   6.000000000000e+01   
1.807246639948e+04   5.843611230721e+03   6.000000000000e+01   
5.924103494813e+03   4.608246481873e+03   6.000000000000e+01   
1.137427820512e+03   5.838426378002e+03   8.000000000000e+01   
5.256579909051e+04   5.994612270370e+03   6.000000000000e+01   
4.323654894089e+04   5.742607798214e+03   6.000000000000e+01   
4.970181103896e+04   4.360654404870e+03   6.000000000000e+01   
4.987238239433e+04   2.973252612656e+03   8.000000000000e+01   
3.925116795195e+04   2.304735351590e+03   8.000000000000e+01   
3.132162428621e+04   3.621681902110e+03   8.000000000000e+01   
4.521338778071e+04   3.933887314484e+03   6.000000000000e+01   
7.973139787286e+03   2.748665551634e+03   8.000000000000e+01   
5.006504196111e+04   5.679344847767e+03   8.000000000000e+01   
5.534469824026e+03   3.680456815758e+03   8.000000000000e+01   
2.269533257951e+04   2.556776552397e+03   8.000000000000e+01   
5.706076746946e+04   3.468507960457e+03   6.000000000000e+01   
5.482564925338e+04   4.928297569732e+03   8.000000000000e+01   
5.743877325788e+04   3.112671795343e+03   8.000000000000e+01   
6.053190587369e+04   5.944055542863e+03   6.000000000000e+01   
3.141676414185e+04   5.384798405177e+03   6.000000000000e+01   
2.847600181001e+04   2.746526335448e+03   8.000000000000e+01   
1.413097968746e+04   3.181768266337e+03   8.000000000000e+01   
6.848899662614e+03   5.418606556543e+03   8.000000000000e+01   
7.200439166604e+03   5.776440224651e+03   6.000000000000e+01   
9.062312593439e+03   5.794955718706e+03   6.000000000000e+01   
5.963693513860e+04   4.988828815035e+03   6.000000000000e+01   
4.019015920312e+03   1.743391134334e+03   8.000000000000e+01   
4.930044501951e+04   4.654363396845e+03   8.000000000000e+01   
3.551503219782e+04   2.111052770965e+03   8.000000000000e+01   
8.255334190759e+03   3.225487836761e+03   8.000000000000e+01   
1.087568953512e+04   4.008188185908e+03   6.000000000000e+01   
3.286563534045e+04   4.839139969982e+03   6.000000000000e+01   
3.702923995755e+04   4.734622818835e+03   8.000000000000e+01   
3.094797724113e+04   4.990372320042e+03   6.000000000000e+01   
3.115380926218e+03   3.894145547591e+03   6.000000000000e+01   
5.419866124410e+04   1.984974850451e+03   8.000000000000e+01   
3.965391792435e+04   5.964611536436e+03   8.000000000000e+01   
2.091555624027e+04   3.483272575806e+03   8.000000000000e+01   
5.383692529193e+04   4.617975118339e+03   8.000000000000e+01   
1.227396104005e+04   5.479341427531e+03   8.000000000000e+01   
1.289853635972e+04   2.388261024840e+03   6.000000000000e+01   
1.208492047372e+04   2.973273047841e+03   8.000000000000e+01   
3.468290646525e+04   3.411207955160e+03   6.000000000000e+01   
3.103601243077e+04   1.867198007755e+03   8.000000000000e+01   
1.375403129064e+04   1.232226260903e+03   6.000000000000e+01   
4.888244070154e+04   5.634676293332e+03   6.000000000000e+01   
3.716339231547e+04   1.903650454569e+03   6.000000000000e+01   
7.802973812419e+03   1.535992407257e+03   8.000000000000e+01   
4.801714152976e+04   4.189017475948e+03   6.000000000000e+01   
6.050510044201e+04   3.760342414343e+03   6.000000000000e+01   
7.010409647194e+03   1.348962782446e+03   6.000000000000e+01   
2.704712312499e+04   5.001361069174e+03   8.000000000000e+01   
3.849692748453e+04   5.139429960301e+03   6.000000000000e+01   
2.649063698719e+04   2.837558036514e+03   6.000000000000e+01   
5.904166313861e+04   2.794449229284e+03   8.000000000000e+01   
7.008362773619e+03   2.121294621428e+03   6.000000000000e+01   
1.091982858859e+04   2.810178256234e+03   6.000000000000e+01   
3.779764679368e+04   4.711858701735e+03   6.000000000000e+01   
1.997038828476e+03   5.680306651035e+03   6.000000000000e+01   
5.762253293049e+04   1.266650949052e+03   8.000000000000e+01   
3.572650797284e+04   3.557572077433e+03   6.000000000000e+01   
5.572542249775e+04   3.736447613175e+03   8.000000000000e+01   
3.258840481439e+04   3.349120394251e+03   8.000000000000e+01   
4.584795354433e+04   4.249371988750e+03   6.000000000000e+01   
5.795076416544e+03   5.378897076092e+03   6.000000000000e+01   
1.270064711504e+04   2.495279108947e+03   8.000000000000e+01   
1.920118120010e+04   2.830509243933e+03   6.000000000000e+01   
1.302674665611e+04   2.363884367239e+03   8.000000000000e+01   
5.077109124644e+04   5.324071533449e+03   8.000000000000e+01   
1.270196395106e+04   5.339608375050e+03   8.000000000000e+01   
1.190317652604e+04   2.842724614726e+03   6.000000000000e+01   
3.687512891003e+04   2.317290418380e+03   6.000000000000e+01   
5.960854886008e+04   3.502149052937e+03   8.000000000000e+01   
7.381437793319e+03   3.683666260490e+03   8.000000000000e+01   
2.312042769387e+04   4.580632364168e+03   8.000000000000e+01   
3.981460300200e+04   3.728540614298e+03   6.000000000000e+01   
5.299256422753e+04   2.831874057125e+03   6.000000000000e+01   
5.890639011650e+03   1.795708192772e+03   6.000000000000e+01   
5.334813241325e+04   3.114482521258e+03   6.000000000000e+01   
1.098311758099e+04   4.362696429995e+03   8.000000000000e+01   
2.369061131862e+04   1.634425946028e+03   6.000000000000e+01   
7.914650484351e+03   1.610331095252e+03   6.000000000000e+01   
2.559401509829e+04   2.007496628811e+03   8.000000000000e+01   
4.949691711717e+04   2.564355716505e+03   8.000000000000e+01   
3.694332758237e+04   2.573667886963e+03   8.000000000000e+01   
2.926036520874e+04   4.835723671832e+03   8.000000000000e+01   
3.946014081473e+04   1.328686860881e+03   8.000000000000e+01   
2.103027998930e+03   2.048228416335e+03   8.000000000000e+01   
8.686543173331e+03   2.553200053976e+03   8.000000000000e+01   
5.420355231711e+04   3.672465194481e+03   8.000000000000e+01   
4.936473081911e+04   3.836200911805e+03   8.000000000000e+01   
4.788182397671e+04   1.469899095570e+03   6.000000000000e+01   
2.013149679562e+03   4.853168748572e+03   8.000000000000e+01   
4.371767205456e+04   2.294926645616e+03   8.000000000000e+01   
3.106153825391e+04   5.466671819917e+03   6.000000000000e+01   
3.108096941598e+03   2.949683046867e+03   8.000000000000e+01   
3.708992251226e+04   3.142813446763e+03   8.000000000000e+01   
2.444527440769e+04   3.965512092657e+03   8.000000000000e+01   
4.938941447942e+04   2.218330961021e+03   6.000000000000e+01   
3.891498514467e+04   1.463321517094e+03   8.000000000000e+01   
2.065794562091e+04   5.454383966205e+03   8.000000000000e+01   
1.172423357941e+04   5.412247489290e+03   8.000000000000e+01   
9.049233444929e+03   3.385860821768e+03   6.000000000000e+01   
5.104098173462e+04   4.378420677115e+03   8.000000000000e+01   
5.750316676347e+04   5.948767954239e+03   6.000000000000e+01   
5.342871114987e+04   3.420411377558e+03   8.000000000000e+01   
1.414559739967e+04   5.343237066731e+03   8.000000000000e+01   
4.929829646255e+04   2.019745618143e+03   6.000000000000e+01   
1.432900503318e+04   2.779277581100e+03   8.000000000000e+01   
5.076433754112e+04   5.034829561102e+03   6.000000000000e+01   
6.809886828129e+03   5.288127290979e+03   6.000000000000e+01   
4.112363704170e+04   4.035904541806e+03   8.000000000000e+01   
3.476252143783e+04   2.671740067114e+03   6.000000000000e+01   
5.533754829727e+04   2.032947794094e+03   6.000000000000e+01   
2.670535287380e+04   1.444068066141e+03   6.000000000000e+01   
1.661217203328e+03   2.818945430581e+03   6.000000000000e+01   
2.917774181244e+04   2.829172196713e+03   6.000000000000e+01   
3.566644029283e+04   1.322472169516e+03   6.000000000000e+01   
2.238348855445e+04   2.772090152897e+03   6.000000000000e+01   
3.215430851428e+04   1.734438207829e+03   6.000000000000e+01   
3.456633860887e+04   2.413124847209e+03   6.000000000000e+01   
1.123187238141e+03   4.113353833056e+03   6.000000000000e+01   
2.482437584608e+04   3.229376607373e+03   6.000000000000e+01   
4.504588792657e+03   2.614970485878e+03   8.000000000000e+01   
1.953649250551e+04   2.279903315593e+03   6.000000000000e+01   
4.768367956114e+04   5.858724754020e+03   8.000000000000e+01   
5.151338048161e+04   2.807363741814e+03   8.000000000000e+01   
1.385763809929e+04   1.762684505984e+03   8.000000000000e+01   
2.090217309915e+04   4.012568211906e+03   8.000000000000e+01   
8.137522981347e+03   3.727486107325e+03   8.000000000000e+01   
2.350376394065e+04   5.122546151091e+03   8.000000000000e+01   
2.549250020311e+04   3.947157627875e+03   6.000000000000e+01   
8.268598300361e+03   1.999183681433e+03   8.000000000000e+01   
2.487023413878e+04   1.095920587133e+03   8.000000000000e+01   
1.228772329034e+04   2.231814822650e+03   6.000000000000e+01   
2.577724865506e+04   4.694335065632e+03   8.000000000000e+01   
5.081972918582e+04   2.875995977318e+03   6.000000000000e+01   
2.860821918582e+04   1.989607769369e+03   6.000000000000e+01   
2.341975494531e+04   2.726003749687e+03   8.000000000000e+01   
5.160190112693e+04   2.290277352087e+03   6.000000000000e+01   
3.052896755439e+03   2.796101381288e+03   8.000000000000e+01   
5.169848348132e+04   3.042712282435e+03   8.000000000000e+01   
5.283374744976e+04   4.258189040731e+03   8.000000000000e+01   
2.768619493090e+04   4.169719228081e+03   8.000000000000e+01   
2.377500008915e+04   5.822221692519e+03   6.000000000000e+01   
4.808966725226e+04   2.044062516516e+03   8.000000000000e+01   
2.488697653074e+04   4.508489199524e+03   8.000000000000e+01   
2.638095366795e+04   3.472823525734e+03   6.000000000000e+01   
3.505476936327e+04   3.626998119854e+03   6.000000000000e+01   
7.533978408697e+03   3.918673253475e+03   6.000000000000e+01   
5.180984475007e+04   2.597645665942e+03   8.000000000000e+01   
3.599116993786e+04   1.877857189901e+03   8.000000000000e+01   
3.214679949471e+04   4.794831378734e+03   6.000000000000e+01   
2.899381423981e+04   4.359965583700e+03   6.000000000000e+01   
3.918926136215e+04   2.971520936536e+03   6.000000000000e+01   
1.194569929452e+04   3.792492625634e+03   6.000000000000e+01   
3.532615884794e+04   6.113564750250e+03   8.000000000000e+01   
5.864191410226e+04   1.457888752565e+03   6.000000000000e+01   
2.375986559853e+04   5.312874442254e+03   8.000000000000e+01   
3.945502838869e+04   4.844456308270e+03   6.000000000000e+01   
1.693100816186e+04   5.278137197392e+03   8.000000000000e+01   
3.535981398812e+04   1.456797261330e+03   8.000000000000e+01   
4.079259964152e+04   5.880785558566e+03   6.000000000000e+01   
4.523052302064e+03   4.203589990037e+03   8.000000000000e+01   
3.352609009165e+04   3.779438541725e+03   8.000000000000e+01   
3.499445131987e+04   4.094410803989e+03   6.000000000000e+01   
5.511557127667e+04   1.674875112061e+03   8.000000000000e+01   
4.597084530552e+04   1.099105024638e+03   8.000000000000e+01   
2.192567503350e+04   5.513320625692e+03   8.000000000000e+01   
8.194232149954e+03   2.367490814407e+03   6.000000000000e+01   
1.239863372755e+03   1.599671269765e+03   6.000000000000e+01   
2.883029744728e+04   6.049731238328e+03   6.000000000000e+01   
4.748955793814e+04   4.402997458688e+03   8.000000000000e+01   
4.331347335521e+04   1.636772319313e+03   6.000000000000e+01   
3.739638111664e+04   2.518245792531e+03   6.000000000000e+01   
2.229490304555e+04   2.498540716934e+03   8.000000000000e+01   
8.097487519372e+03   5.950487623730e+03   6.000000000000e+01   
3.969597338026e+04   5.832867365202e+03   6.000000000000e+01   
2.858951846846e+04   5.190623187391e+03   8.000000000000e+01   
2.528730305631e+04   2.749227807406e+03   6.000000000000e+01   
5.606936147813e+04   3.630316394831e+03   8.000000000000e+01   
1.511069392029e+04   5.389209069681e+03   6.000000000000e+01   
2.932550780656e+04   3.409661297503e+03   8.000000000000e+01   
2.399043920383e+04   4.091903269973e+03   6.000000000000e+01   
5.785944743166e+03   5.261741879389e+03   6.000000000000e+01   
4.023230959010e+04   4.865258286983e+03   8.000000000000e+01   
7.785642959659e+03   2.237520652873e+03   8.000000000000e+01   
3.209483370856e+04   4.150907156570e+03   8.000000000000e+01   
2.800999668745e+04   5.344214156691e+03   6.000000000000e+01   
4.215725016856e+04   2.917008373512e+03   8.000000000000e+01   
1.035919523703e+04   5.193031394461e+03   6.000000000000e+01   
3.331318121168e+04   1.756872045616e+03   6.000000000000e+01   
3.870541453493e+04   3.681853631437e+03   6.000000000000e+01   
2.176579300420e+04   4.396442561012e+03   8.000000000000e+01   
1.236961491424e+04   1.302091972519e+03   6.000000000000e+01   
5.708130139515e+04   4.019160170571e+03   8.000000000000e+01   
5.211769310450e+04   4.986854925693e+03   6.000000000000e+01   
2.544555342459e+04   2.980799335695e+03   8.000000000000e+01   
4.084039145501e+04   4.669526290141e+03   8.000000000000e+01   
6.033780619880e+04   2.150621757341e+03   8.000000000000e+01   
5.516728407172e+04   4.473887014956e+03   8.000000000000e+01   
3.448005472674e+04   4.915095835075e+03   8.000000000000e+01   
2.715157272948e+03   1.102527155569e+03   8.000000000000e+01   
5.818121285086e+04   1.615965838387e+03   8.000000000000e+01   
3.466892783373e+04   3.921329318664e+03   8.000000000000e+01   
2.057794250261e+04   3.720220429124e+03   8.000000000000e+01   
3.873860679869e+04   4.356343064008e+03   6.000000000000e+01   
3.433250100214e+04   3.242993978227e+03   6.000000000000e+01   
4.895268592421e+04   4.121029184405e+03   8.000000000000e+01   
3.159260946868e+04   1.100231115655e+03   8.000000000000e+01   
1.019193505390e+04   1.334479581557e+03   8.000000000000e+01   
3.574356682432e+03   5.309772952805e+03   8.000000000000e+01   
5.963272587031e+04   2.318964169710e+03   8.000000000000e+01   
1.139837438094e+04   2.739656073218e+03   6.000000000000e+01   
2.822291382188e+04   2.501950474402e+03   6.000000000000e+01   
1.597036161024e+04   5.128088705679e+03   6.000000000000e+01   
4.666712780648e+04   5.698183246863e+03   6.000000000000e+01   
5.563883107494e+04   5.984656914027e+03   8.000000000000e+01   
6.058296092124e+04   6.051931163396e+03   6.000000000000e+01   
5.231480820223e+04   2.969229532099e+03   8.000000000000e+01   
3.020655892692e+04   2.271556718963e+03   8.000000000000e+01   
1.888055538205e+04   5.819974579546e+03   6.000000000000e+01   
4.798929387658e+03   3.850136093795e+03   8.000000000000e+01   
1.973897615285e+04   5.618834409056e+03   6.000000000000e+01   
3.127676191928e+04   3.768037540624e+03   8.000000000000e+01   
1.387899891026e+04   3.228725957396e+03   6.000000000000e+01   
2.799681562890e+04   3.334360012571e+03   6.000000000000e+01   
1.877720382671e+04   2.335439714344e+03   8.000000000000e+01   
2.629144639355e+04   4.552886516293e+03   6.000000000000e+01   
5.667515432232e+04   4.611144325427e+03   6.000000000000e+01   
5.458477712025e+04   3.686653993230e+03   6.000000000000e+01   
1.956062954266e+04   4.694380298876e+03   6.000000000000e+01   
5.994863775281e+04   3.033038508785e+03   8.000000000000e+01   
2.559592875131e+04   6.061536994759e+03   6.000000000000e+01   
1.782505830225e+04   1.702317503981e+03   6.000000000000e+01   
5.866050918816e+04   4.573374501052e+03   6.000000000000e+01   
5.744222880485e+04   5.548763279790e+03   8.000000000000e+01   
2.645340904002e+04   4.793349624554e+03   8.000000000000e+01   
4.126583152991e+04   4.214391113370e+03   6.000000000000e+01   
4.548810342384e+04   2.367990856797e+03   6.000000000000e+01   
5.400128268984e+04   1.205274622025e+03   6.000000000000e+01   
5.960178157462e+04   3.003311539099e+03   6.000000000000e+01   
1.625205925132e+04   2.690600265036e+03   6.000000000000e+01   
5.920057651262e+03   2.310903071327e+03   8.000000000000e+01   
4.766075255759e+04   5.328531303531e+03   6.000000000000e+01   
6.032144437468e+04   3.079555007868e+03   8.000000000000e+01   
3.864532450255e+04   2.856340242966e+03   6.000000000000e+01   
1.838530389877e+04   5.272550955659e+03   6.000000000000e+01   
3.333036219634e+04   6.047377747415e+03   6.000000000000e+01   
4.536033286392e+04   5.289275794843e+03   6.000000000000e+01   
5.030324466307e+04   5.008188139145e+03   6.000000000000e+01   
6.843480576391e+03   5.587619411404e+03   8.000000000000e+01   
4.949558562599e+03   5.613217182341e+03   8.000000000000e+01   
3.201987134087e+04   3.099213513389e+03   8.000000000000e+01   
4.652393503932e+04   1.821302171828e+03   6.000000000000e+01   
4.748264138255e+04   3.687531829227e+03   6.000000000000e+01   
7.373746451236e+03   5.568009568311e+03   6.000000000000e+01   
1.703058640502e+04   4.694304650370e+03   6.000000000000e+01   
4.510184431774e+04   4.394399197187e+03   8.000000000000e+01   
2.888552029262e+04   2.641990802912e+03   6.000000000000e+01   
2.513751014886e+04   3.169095249181e+03   6.000000000000e+01   
5.897023738130e+04   3.534366944641e+03   6.000000000000e+01   
6.008178856875e+04   5.793582938996e+03   6.000000000000e+01   
2.638251961604e+03   4.110526931954e+03   6.000000000000e+01   
4.375535095139e+04   3.782425188208e+03   8.000000000000e+01   
8.113118974971e+03   4.629639019885e+03   8.000000000000e+01   
4.312297901764e+04   6.040856246532e+03   6.000000000000e+01   
4.815828006659e+04   4.766162942436e+03   8.000000000000e+01   
1.245485845121e+04   2.709601292485e+03   6.000000000000e+01   
7.778549435677e+03   3.191046750791e+03   6.000000000000e+01   
4.836448464190e+04   4.294082066080e+03   6.000000000000e+01   
1.572352999893e+04   1.237811246723e+03   6.000000000000e+01   
4.140102576718e+04   4.663935518676e+03   8.000000000000e+01   
1.361229072152e+04   6.129857488428e+03   6.000000000000e+01   
1.502255085244e+03   3.980386994518e+03   6.000000000000e+01   
3.369973794255e+04   5.565419358124e+03   8.000000000000e+01   
3.366443071456e+04   1.776747743606e+03   6.000000000000e+01   
1.913013230908e+04   1.557806900622e+03   6.000000000000e+01   
3.067504616426e+04   2.441094231963e+03   6.000000000000e+01   
5.375339946827e+04   2.806093463371e+03   6.000000000000e+01   
5.102076759406e+04   1.684636403156e+03   8.000000000000e+01   
1.184127182564e+03   1.908685400105e+03   8.000000000000e+01   
5.517358635049e+04   5.652775712075e+03   8.000000000000e+01   
5.840409007446e+04   2.498211572317e+03   8.000000000000e+01   
3.186765957238e+04   2.006258744962e+03   8.000000000000e+01   
